driverId,week,hours-logged,miles-logged
72,50,56,900
59,33,71,3000
33,40,68,0
73,52,75,1800
69,10,61,2600
67,28,75,2300
26,13,67,2400
18,29,70,2800
36,21,61,700
86,2,54,3600
25,9,60,3800
92,34,57,4000
109,34,80,600
45,22,66,2900
102,13,69,3800
38,43,50,600
42,43,74,1600
22,15,68,3100
108,10,57,1500
78,51,65,2900
95,33,59,1300
92,34,79,2100
58,19,63,3200
72,18,67,3000
90,5,54,500
40,49,68,500
50,47,63,3900
89,4,60,400
42,31,65,1800
82,6,55,3300
36,28,58,2800
59,49,52,1400
69,38,78,2100
36,22,65,600
84,5,74,3300
33,7,56,1700
70,39,67,400
92,11,80,2300
90,52,59,3300
74,6,68,2200
101,14,58,1900
25,46,62,3100
75,26,57,2800
96,29,73,3800
73,40,68,1700
69,49,60,1000
81,17,65,1900
37,32,51,1200
34,51,66,2200
63,26,59,2600
103,28,55,500
27,31,77,2300
39,7,70,400
96,20,78,3700
77,16,50,1400
101,46,77,2300
75,45,72,600
55,8,67,1000
56,51,51,2800
54,31,55,1400
37,42,58,200
12,19,53,800
32,1,79,3800
49,29,77,1400
51,52,60,3300
53,12,65,500
53,21,51,1500
34,21,68,1100
75,41,62,600
69,32,55,1700
34,4,66,1400
49,35,74,800
30,10,77,100
18,18,77,2600
59,30,76,0
24,5,71,1700
67,33,67,2400
15,51,79,3200
50,17,64,1500
98,1,52,1800
89,23,56,200
85,31,67,3300
27,4,58,3400
82,14,57,2500
94,9,76,2100
20,26,72,3900
67,47,65,0
79,7,60,2200
55,39,64,1300
25,30,74,2100
79,15,61,4000
49,11,77,3700
24,25,78,1400
60,41,57,500
22,32,72,3900
22,30,64,1600
55,9,56,2800
10,11,76,700
61,19,73,1000
38,38,80,3800
107,13,60,3700
42,11,78,0
68,2,54,1700
30,12,77,2300
20,7,75,1100
98,16,73,3600
46,6,76,2400
23,4,67,3000
88,28,68,1400
27,15,68,500
31,28,80,1400
35,47,63,3200
63,1,62,1300
56,9,72,3900
44,37,70,100
70,26,55,4000
49,11,74,1200
60,34,72,300
41,33,70,3900
67,33,51,2900
60,8,58,900
60,9,53,700
72,43,52,1100
21,41,67,3900
28,19,80,3900
31,23,58,300
97,16,61,100
30,32,80,2800
26,15,70,2300
27,32,54,700
43,4,70,2400
79,47,56,100
93,43,50,2000
12,32,78,1000
30,8,67,1600
45,46,50,2500
76,47,79,3300
45,16,77,3000
62,31,50,3300
107,18,66,3800
53,23,51,4000
107,1,69,3400
74,27,79,300
46,41,72,1100
58,2,58,3200
17,36,52,2800
28,28,77,900
18,1,55,1000
52,46,72,3000
96,31,52,3300
105,34,59,1800
19,51,73,1500
19,41,77,0
10,33,66,200
73,22,78,3800
25,15,50,1500
62,15,64,1000
93,21,68,1300
24,31,60,2900
47,34,74,3500
105,3,66,1000
64,39,76,2000
19,19,73,1900
37,45,54,1300
74,12,75,400
39,37,64,100
76,2,54,1300
55,29,71,300
98,23,73,2200
43,49,80,3500
108,31,51,1300
92,35,61,3600
30,22,62,2500
70,51,54,2500
103,20,51,2900
90,20,58,900
29,18,74,2200
47,8,77,1200
67,30,70,3300
47,32,57,2000
66,24,50,1600
44,36,56,1100
39,46,56,300
47,52,51,3000
13,3,78,3300
59,14,50,2700
101,10,50,0
94,39,57,3800
66,38,74,2700
13,23,54,3600
23,13,52,1900
101,10,62,2000
42,14,79,2300
104,50,51,2700
86,24,80,2600
42,8,53,1500
100,51,72,800
81,5,68,3300
68,6,52,0
89,23,64,1200
16,9,51,4000
107,34,74,900
86,8,70,2600
51,41,71,3900
29,47,63,2000
30,38,52,2000
95,52,58,3600
86,31,61,600
75,49,69,800
56,4,75,1100
94,50,57,1100
16,43,67,1200
41,35,72,3900
61,44,68,3700
65,7,57,1800
46,16,75,3600
42,32,50,1800
66,11,64,2400
25,5,53,200
71,4,73,1000
52,10,68,4000
54,2,62,800
25,31,56,3800
16,51,60,2900
54,13,50,3900
30,27,79,1200
39,31,67,3900
44,9,57,1300
89,47,68,3100
94,20,62,2100
37,48,56,2500
90,46,51,3700
58,16,68,2100
61,34,63,2200
33,25,74,4000
108,15,57,300
37,28,54,1200
20,9,60,2700
80,31,51,2700
32,20,77,2100
48,37,65,500
53,28,54,2000
69,3,57,800
17,37,73,1100
36,31,76,3100
89,33,60,1700
17,47,65,2000
53,1,70,1200
37,44,73,3700
15,35,50,0
22,19,66,1100
105,38,56,1400
38,25,62,1300
56,21,70,3800
78,8,72,1000
77,41,50,300
85,6,74,3800
67,25,77,3200
37,30,54,300
91,27,72,1800
39,47,77,3100
19,52,68,3300
46,30,72,1900
32,37,77,1800
14,25,53,3000
13,7,79,1800
40,3,78,2500
83,49,58,3000
14,11,61,2300
37,45,64,2500
39,30,79,3300
61,31,72,2700
84,46,69,1600
31,49,78,1900
75,44,70,3100
105,49,73,4000
22,43,66,300
67,16,51,1400
32,30,70,800
17,7,74,2500
27,31,77,1200
51,48,62,200
16,7,65,1500
98,46,69,2500
29,12,51,1100
51,50,66,2000
48,10,64,3500
95,47,61,3100
57,22,62,3800
55,25,69,2700
26,52,54,1300
32,15,71,700
75,37,64,300
78,50,53,1600
24,26,62,3300
78,22,64,200
19,4,68,300
63,45,63,1200
58,36,78,500
42,46,80,600
14,27,60,200
79,35,74,100
100,17,60,2700
35,29,75,1300
28,26,76,3200
24,23,68,1100
84,39,80,800
83,18,68,3000
71,35,68,3600
30,32,71,3700
100,8,54,2300
89,9,80,3100
28,24,58,1300
90,15,71,200
10,9,50,3300
77,36,50,2100
107,15,64,3000
14,21,64,100
57,18,61,1000
43,12,52,3400
67,14,61,3200
105,15,63,2000
55,52,53,3100
31,52,65,1600
66,12,75,1400
82,3,70,400
51,6,51,1000
45,22,64,200
16,15,50,3300
18,6,79,1200
90,52,72,200
41,1,56,1100
16,6,64,1300
94,11,68,900
39,1,64,1800
41,9,67,3000
49,13,52,3700
80,40,54,900
98,39,50,1800
78,40,52,1300
82,42,50,900
20,22,71,3400
93,34,71,3300
83,27,50,2100
44,41,56,100
49,37,60,3600
68,20,63,3000
76,26,76,2100
85,16,73,2900
16,21,78,600
50,34,78,1900
64,37,68,600
24,16,78,2800
33,24,62,2900
98,42,57,3100
71,45,73,100
19,16,52,2200
44,17,79,400
55,11,66,1900
95,11,51,1500
32,32,70,2500
30,31,58,2200
85,21,74,3900
21,34,59,2000
18,50,58,900
105,13,73,2600
90,37,79,300
90,48,61,1600
32,13,50,800
37,9,77,1100
109,25,64,1400
78,27,78,2100
11,10,71,100
53,42,61,1500
48,52,52,800
53,6,75,1400
73,48,71,2700
99,31,66,3200
34,11,69,1000
40,36,66,2900
31,8,64,3500
64,42,52,1100
13,13,62,3100
39,26,58,2200
50,45,50,3100
105,15,67,2700
93,31,72,2900
56,38,71,2700
19,49,51,1400
52,5,55,1400
68,38,74,2100
91,29,79,2000
58,31,64,2900
68,51,59,1900
85,5,69,2000
77,1,58,1100
57,14,50,1200
85,19,60,3800
61,52,66,900
74,2,64,4000
27,13,52,3100
82,52,79,2400
74,7,57,2100
105,13,54,1500
60,47,72,200
37,48,64,3800
97,38,67,2300
76,38,58,2600
69,18,71,2300
92,48,74,1000
36,37,63,2000
98,40,63,1500
88,34,58,3200
72,39,51,3800
34,16,66,2900
105,46,68,2200
36,28,79,1000
48,15,51,300
81,28,61,200
69,5,74,600
67,50,74,1700
34,52,60,3000
17,1,72,2800
12,9,62,3300
50,29,78,3400
102,48,51,2900
66,29,55,500
47,22,64,1300
59,18,69,3900
55,17,75,2400
101,30,54,1100
77,45,79,1100
28,12,63,700
104,51,66,600
53,9,50,2200
35,30,78,1400
49,43,74,3700
49,39,55,3100
32,32,61,1900
70,34,76,1400
16,2,63,1300
50,13,53,1700
33,40,65,2700
60,33,70,2900
66,26,63,0
107,15,69,2800
24,42,60,2200
88,6,76,4000
74,35,75,2500
26,16,78,3000
21,49,51,2800
41,12,59,1400
67,40,67,4000
18,28,69,400
21,15,63,200
66,44,60,3600
87,6,76,2000
65,45,68,1400
26,18,69,0
89,47,64,3400
45,21,61,3000
88,14,61,1700
73,4,67,1600
73,52,68,2000
87,26,78,600
109,22,60,1700
109,17,57,900
108,38,76,2800
103,52,77,1200
109,15,75,1300
43,9,58,1600
28,52,52,1800
16,30,50,3000
72,6,55,2900
55,41,76,1200
89,14,68,200
48,29,61,2500
21,43,53,1700
65,38,72,100
31,50,67,3500
93,45,76,1400
68,37,71,2500
30,41,62,1700
34,41,71,1600
44,28,63,2800
85,16,79,2200
53,4,51,1600
35,48,63,1200
26,22,71,1600
74,42,52,1400
10,16,80,3600
54,16,53,3800
13,29,60,1700
105,13,59,2500
79,17,55,1000
60,42,74,200
107,46,66,2900
52,6,50,2600
36,19,62,400
12,46,57,2000
102,49,66,3200
10,33,56,1200
97,29,70,2600
78,50,78,3000
40,5,53,1600
16,10,50,1200
46,37,69,2800
76,52,50,4000
76,5,56,1500
83,29,75,1200
89,31,72,100
46,42,79,1400
97,34,74,100
87,29,79,4000
78,31,70,3100
41,10,74,1000
96,6,72,1700
75,9,64,1300
90,31,66,2600
26,45,64,900
15,39,50,4000
84,19,57,4000
73,28,75,100
50,46,74,2900
32,20,80,2100
51,42,54,4000
97,6,57,3100
89,38,72,1900
13,46,70,1900
105,28,60,2100
33,7,64,3100
40,15,58,700
75,35,80,1300
49,40,69,2200
82,18,56,1000
82,37,77,2900
65,20,64,100
52,9,68,2200
51,8,74,1100
99,3,54,2100
53,5,78,3800
106,36,67,2500
108,36,75,200
99,13,62,3600
80,51,52,100
81,42,58,3000
83,26,66,1000
52,33,61,1800
39,46,70,3400
43,7,54,2600
100,25,65,100
22,51,55,600
101,52,77,2100
43,4,70,2800
34,14,77,1900
102,34,62,1400
20,29,69,4000
106,21,72,3400
80,11,61,500
67,3,59,2100
107,7,60,1000
47,13,80,1200
34,11,62,900
96,40,53,1000
103,32,72,2700
103,50,70,2800
39,11,61,400
71,33,80,2000
88,28,53,2700
46,43,80,2900
28,2,59,1400
88,45,76,300
89,4,62,900
31,28,53,2100
95,9,54,100
55,47,69,3700
29,7,61,3600
48,39,68,500
88,22,62,100
69,45,53,1500
21,23,64,2900
37,37,79,4000
22,30,73,3700
57,27,52,1700
18,21,56,3200
20,38,76,0
33,29,52,2700
88,44,78,2900
66,31,72,1600
37,48,53,1200
92,36,52,800
105,1,63,400
101,16,59,3100
31,32,63,2400
99,25,76,3600
23,44,55,3900
21,40,79,3300
74,44,58,1800
22,25,70,1200
107,9,78,2800
60,18,56,700
99,16,65,200
64,6,80,1700
10,41,76,3600
32,31,54,1200
13,4,67,800
33,50,71,2000
38,24,61,4000
14,33,62,2100
60,28,51,3600
99,42,64,600
81,12,70,2700
86,32,62,600
10,47,59,3400
15,29,65,800
73,3,52,3800
54,17,58,200
15,41,54,2300
108,20,76,600
65,12,61,1200
76,49,60,2600
55,29,68,3600
76,31,67,600
36,48,52,1000
104,32,51,0
51,46,60,3900
60,7,68,3200
89,51,53,2500
13,21,51,2700
18,40,51,3400
83,45,53,2600
49,38,56,200
92,36,74,2200
97,23,69,3500
71,20,65,3600
93,8,60,2300
57,12,80,300
40,33,70,2800
98,12,58,0
66,21,54,1000
104,52,53,1800
85,20,76,3600
64,14,57,4000
23,16,55,1600
78,6,51,2000
22,1,54,2900
101,28,80,800
106,28,71,2700
35,31,69,100
64,40,67,3800
94,38,58,1400
62,49,72,3700
87,15,50,1000
34,39,71,2300
75,44,57,2800
40,9,74,3200
31,7,68,3500
51,27,69,0
96,16,65,2900
41,31,74,300
10,16,62,100
97,35,55,2600
61,21,77,2300
31,6,76,500
101,19,53,1200
36,13,79,2300
35,14,55,600
22,35,61,3400
77,47,78,1700
56,26,51,1700
50,1,50,1100
107,29,79,2300
